id,final_stake,final_synergy_score,blocks_proposed,blocks_attested,governance_votes,slashing_count,strategy,is_active,reputation_mean,reputation_std
val_0068,387.89042285893396,189.26412645973312,36,2486,77,0,opportunistic,True,188.82032875959507,0.39979401777203566
val_0069,124275.65676723995,268.3991838028194,44,3156,86,0,honest,True,267.95779277414823,0.232299061683352
val_0070,12303.520619987423,200.15022028205865,33,3167,76,0,honest,True,199.57042363360776,0.43379581164131387
val_0071,1164.6498412737972,203.98804647838975,35,3164,80,0,adaptive,True,205.67478188411417,1.326619139658725
val_0072,27.06374617738936,233.39625844626715,36,2311,100,0,cartel_member,True,233.45386333006675,0.04557650644066082
val_0073,15258.278900040013,211.51144099440367,32,2536,85,0,opportunistic,True,211.1479879881247,0.3468770728235416
val_0074,9264.898137549326,237.34147035223762,37,2321,100,0,cartel_member,True,237.19267860011004,0.10352290422741335
val_0075,10156.606338882428,196.88691527229838,25,2570,79,0,opportunistic,True,196.42452166713625,0.3985990031919912
val_0076,12247.754980061589,209.66624829089963,28,3172,81,0,honest,True,210.54800721988565,0.6885959405131801
val_0077,385.08302975169426,232.63918482177877,28,2319,100,0,cartel_member,True,232.5374290888623,0.0568276236272056
val_0078,2519.997512221559,43.7991490170452,10,1545,11,0,lazy,True,42.68845049414734,0.774087911359721
val_0079,626.1279642588223,51.79762028210676,10,1600,15,0,lazy,True,50.72151431819256,0.7448248703483865
val_0080,20231.52332960269,242.41583533996862,39,2356,100,0,cartel_member,True,242.41542987923083,0.029878049595045027
val_0081,6711.743805372898,205.99431763702094,33,3167,80,0,honest,True,205.68731469454193,0.3952435600563561
val_0082,2247.8937591670183,206.90419064217917,39,3161,81,0,honest,True,207.8901281135176,0.6912783704520453
val_0083,327.4717788191386,171.6278895738552,17,2560,69,0,opportunistic,True,171.0363708838101,0.5290690820517241
val_0084,2062.6700207761,215.98081428003047,31,3165,85,0,adaptive,True,215.6427104854639,0.2766314118176478
val_0085,2193.813382861102,205.98227715373872,31,3169,80,0,honest,True,205.5922994476236,0.3489861387632891
val_0086,10182.404216578396,237.60844152408058,36,2323,100,0,cartel_member,True,237.59364821050806,0.06342691789992959
