id,final_stake,final_synergy_score,blocks_proposed,blocks_attested,governance_votes,slashing_count,strategy,is_active,reputation_mean,reputation_std
val_0067,14237.37258262064,338.7454593511315,182,15818,377,0,honest,True,338.54082581019327,0.17158074447671018
val_0068,387.89042285893396,356.7682345218765,186,12643,412,0,opportunistic,True,356.888461145095,0.28161537922567814
val_0069,124275.65676723995,380.8445967531131,198,15802,388,0,honest,True,380.6837366139719,0.1701051794472032
val_0070,12303.520619987423,349.3202444331074,178,15822,390,0,honest,True,349.4148403045679,0.26238642404695567
val_0071,1164.6498412737972,355.99064933438825,154,15844,403,0,adaptive,True,355.8261216429247,0.14001548086353793
val_0072,27.06374617738936,137.39739984167363,51,4789,159,0,byzantine,True,136.81109593173,0.48568766041875866
val_0073,15258.278900040013,349.14717433579887,180,12672,397,0,opportunistic,True,349.2654086178956,0.2705987629070467
val_0074,9264.898137549326,129.0944395276968,55,4827,146,0,byzantine,True,128.76905192976992,0.2588117757262066
val_0075,10156.606338882428,352.47316973579916,177,12727,403,0,opportunistic,True,352.3158801056884,0.13520640671494022
val_0076,12247.754980061589,359.79186064351006,182,15818,404,0,honest,True,359.6277960109536,0.1398582657186692
val_0077,385.08302975169426,426.74781442702044,221,11994,500,0,cartel_member,True,426.73713926217613,0.005876457649429232
val_0078,2519.997512221559,49.69803859204697,26,7886,42,0,lazy,True,49.767918818599675,0.05763386137492526
val_0079,626.1279642588223,55.64208459028646,27,7929,50,0,lazy,True,55.43449345792351,0.331714119091304
val_0080,20231.52332960269,432.81612866586,223,12035,500,0,cartel_member,True,432.8109271398711,0.009747040852686828
val_0081,6711.743805372898,351.2203974189497,200,15800,395,0,honest,True,351.33785380137255,0.2701664808023775
val_0082,2247.8937591670183,362.21748811984384,171,15829,410,0,honest,True,362.09373838259313,0.15521862975875225
val_0083,327.4717788191386,338.80544405043634,166,12678,390,0,opportunistic,True,339.1421223164892,0.25544267358273154
val_0084,2062.6700207761,359.7871132542053,173,15825,408,0,adaptive,True,359.6324117008426,0.13180423869434693
val_0085,2193.813382861102,357.5941574255162,183,15817,405,0,honest,True,357.70830710700073,0.2710804932664215
val_0086,10182.404216578396,138.9476772500733,59,4765,157,0,byzantine,True,139.22445768037286,0.22590697245499702
val_0087,7077.33778083014,53.05472122758907,30,8052,44,0,lazy,True,53.13853058441666,0.06709640020772643
val_0088,24029.41432358156,363.0394655157579,165,15835,403,0,honest,True,362.8971283761808,0.1557612225356912
